id,text,polarization,text_en
hin_09a79597e6228f91d80c644fdbbf6c8a,"आंदोलनजीवी है, अभी मौका मिला है.",1,"The movement is spiritist, we've got the chance right now."
hin_0b4cc9316eff95e15f5531daf02947b1,"याद नही आ रहा किसको कहा था “मवाली” आंदोलनजीवी , परजीवि(parasite), खलिस्तानी",1,"Who didn't remember saying that the life-sanctureist, Cyppropheitite, Afghanistan."
hin_7ae27b3e04d81d1213eeaaddb9911081,"पर आप कौन है ? ना तो सामाजिक कार्यकर्ता, ना बुद्धिजीवी आखिरी बार आंदोलनजीवी थे या राजनैतिक ब्रोकर",1,But who are you?
hin_4ab4d579c0e6568c34f00d02f96fbb87,"आंदोलनजीवी, मरते मरते बच गया..हर एक के खाते मे 15 लाख...? हरसाल दो करोड युवांओको नोकरी देंगे..?",1,"The revolutionist, dying. In every account, 15 million... will each year give two fucking young men anthrophy."
hin_7070a46712e45770ca4f4e6c8f8a405b,#बहाने_नहीं_जवाब_दो विपक्ष तुष्टीकरण कब छोड़ेगा?,1,#Chp_no-no-dep_When will the devidance leave?
hin_b0a60df8603b9da2df2c3deb833f974d,सीधी बात नो bakwas----- तुष्टीकरण।,1,"Straight things no, no bowsy--you're welcome."
hin_15d0cc2279fdc9a13e47063f5997a62b,"तुष्टीकरण, मुफ्तखोरी और मक्कारी ।",1,But what if you are a victim of a crime or a crime or a crime?
hin_8156604cd2f774696355e39536084910,"कहां था ,सब तुष्टीकरण था",1,"Where was it, all had to be ill."
hin_7c3cd5991f2377e43f4bb5d5aefab4a0,आज तक की हिसाब निकाले तो मोदी तुष्टीकरण का  सबसे बड़ा नेता है  इसके जितना तगड़ा तुष्टीकरण किसी ने नहीं किया,1,"To this day, Modulus is the greatest leader of the sea. There is no one who has done all that is hard to keep account of."
hin_899c7be2ed8a84eaf0b49be29605353c,मुस्लिम तुष्टीकरण  करने वाली पार्टियों का सफाया जरूरी।,1,The Muslim parties need to be wiped out.
hin_848940398f2f27a5e23ae3d041a0c63a,भाजपा सरकार तुष्टीकरण की राजनीति करती है,1,The Manaspa government politicalizes Mangling
hin_24ec1e9963a2aefb8c4ecee8eb0134f3,जैसे आज भाजपा ब्राह्मण तुष्टीकरण कर रही है❓,1,Like Munda Brahmstrom is passing through today
hin_f0f896cbddf2a7bbe5170fd9610256c4,तुष्टीकरण की राजनीति देश को बर्बाद कर रही है ।,1,The politics of you people is ruining the country.
hin_4849f7e372f90fe76967ce0d082c65ec,तुझे तेरी यही तुष्टीकरण के कारण गाली पड़ती है।,1,You are cursed by reason of your goodness.
hin_d9e8ec8ad689aee86c359d955fb680e7,Dsp नूर मुस्तफा को कब तक तुष्टीकरण के लिये बैठाये रखेंगे माननीय??,1,How long will the dizziness keep in place for you?
hin_a8362689a73256ad0c8cb2a86497696f,तुष्टीकरण का अंत चाहिए । यूपी में फिर संत चाहिए ।।,1,You should end up in UP again.
hin_67e5b9bb7dee2ec44f1fa55a49dfc12c,चाइनीज भोंपुओं और मुस्लिम तुष्टीकरण के कायरों से ज्ञान? हद है!,1,Knowledge from the heathens and the cowards of Islam?
hin_cd5f26d739c7318cb2707d826cc9f8ef,बेबस और लाचार हर बंदा हो गया तुष्टीकरण का खेल इनका धंधा हो गया।,1,The helpless and helpless have become their businesses.
hin_1307fc4c067c37824fe031ca6919f4c7,साथ ही ताजिया की ऊंचाई भी बता देते तो तुष्टीकरण का ठप्पा नहीं लगता 🙏,1,And also telling the height of the crown so that the label doesn't seem to be sealed
hin_1966445814078541d08249a6ae23d01c,"आप क्या कर रहे हैं ,तुष्टीकरण! एक वर्ग के लिए पूरा जयपुर जाम?",1,"What are you doing, presuming the full Duck for a category?"
hin_0763dc518beb07e88bc3537c1f7e46e2,जानवर है इसलिए चुप हैं... वरना इंसान होता तो तुष्टीकरण का आरोप लग गया रहता👌🏻👌🏻🙏🏻,1,So animals are quiet... otherwise men would have been accused of getting involved
hin_d9617fb5ee28afc275580f0cc264954f,70साल से कांग्रेस मुस्लिम तुष्टीकरण/हिंदू विरोधी जो बिज बोया था हिंदू अब समझ रहे हैं।,1,Since 70 years the Congress has now been thinking of Hindu anti-Dadism.
hin_0b7e29826c8320ec1a46aa0c3900d782,मुर्दे मुजाहिद ने तुष्टीकरण में कांग्रेस को भी पछाड़ दिया,1,The dead buried Congress too in the setting
hin_60690d4138c9ec427f64bb3509ef4643,तुष्टीकरण से तो हर कोई चुनाव जित सकता है विकास कहाँ गया????😀😁😀😁😀,1,Where has the development gone since then?
hin_e9484aa2f7ec75d90af4e7cb39d5ba7c,"विनाश काले विपरीत बुद्धि, कांग्रेस परिवारवाद और  तुष्टीकरण की नीति से स्वयं बर्बाद हो रही है #AntiHinduGehlot",1,"Ruin's black opposite wisdom, Congress familyism and independence's policy is themselves ruining #AnicitivistHunghu"
