id,text,political,racial/ethnic,religious,gender/sexual,other,text_en
tur_85c2bab5368aff78ff49a3d395b258e7,"PKK'nın ROKETLE vurup öldürdüğü 17 yaşındaki Liseli kızı, Cumhuriyet gazetesi, ""Uykusunda ölen Liseli Fatma"" diye haber yapıyor. Sanki kalp krizinden ölmüş. Daha önce ""Kandilde yere izmarit atmayan çevreye duyarlı çocuklar"" diye servis ettiği Teröristlerin itibarını düşünüyor.",1,1,0,0,0,"The 17-year-old high school girl who was shot and killed by ROKETLE, Cumhuriyet daily reports that ""School Fatma who died in her sleep,"" as if she had died of a heart attack. She thinks of the reputation of the terrorists whom she had served earlier as ""people who don't put butts on the ground."""
tur_3d4ceeaedd638fb170ba6c3fd3229bf9,"#PictesÖğrtmenKadroya 6bin Pictes Öğretmeni olarak kalıcı istihdam edilerek devletimizin bizleri mağdur etmeyeceğinin sözünü almak istiyoruz! @USER abla öğretmenlerin hep yanında oldun, destek verir misin?",0,0,0,0,0,"We'd like to take the promise that our government won't victimize us by continuing as teacher of 6000 Pictes of Pictes School! @USER Abla, you've always been there for the teachers, you've been there for the teachers, you've been there for them, you've been there for them."
tur_31cbdf8f0662f2724279cde92554f335,"Aklınızda bulunsun, yarın Özgecan Aslan’ın katledişinin yıldönümü. “Sizde mini eteği giyip soyunup laik sistemin ahlaksızlaştırdığı sapıklar tarafından tacize uğrayınca da bas bas bağırmayacaksınız.” diyen Nihat Doğan yüzsüzce ekranlarda. #Survivor2018",1,0,0,1,0,"Remember, tomorrow is the anniversary of the massacre of Ozgecan Aslan. (You will not shout loudly when you are naked in your miniskirts and harassed by perverts whom the secular system corrupts.)"
tur_582d06747f94eefe09368a05d70af512,Bu ülke İstiklal harbini gördü çelik gibi irade ve azmimize kahramanlıklarımıza Cihanda emsal yoktur ancak provokasyonlara da pabuç bırakmayız yurt içinde birlik ve beraberliğimizi diri tutalım ki ordumuzun zaferi kalıcı ve anlamlı olsun #YansınSuriyeYıkılsınAfrin,1,1,0,0,0,This country has seen the War of Influence. There is no precedent for our steel-like will and determination. There is no precedent for our heroism. But there is no precedent for provocations. Let us keep our unity and unity alive in the country so that our army's victory can be permanent and meaningful.
tur_e499004ac59561d3cd07effcdfcac925,@USER Siz ülkeyi afganistana mı çevirmek istiyorsunuz. siyaset yapmak istiyorsanız yolu bellidir. Yaşasın Ohal,1,1,0,0,0,@USER Do you want to turn the country into Afghanistan?
tur_ff64122345403bbef86d56ec04cfcbd6,Sevgililer günü ve bugünün beni en mutlu eden şeyi biraz önce yediğim tripleks tost o bile aşırı şişirdi acı veriyor şu an Evet bugün rezalet bir gün..,0,0,0,0,0,"It's Valentine's Day, and what makes me so happy today is that the triplex toast I just ate just now, it's overinflated, and it's painful, and it's a terrible day."
tur_8cf0e4282e067967b6e2e2884e8b06ce,"Ya merak işte soyum sopum için bende sordum E-Devlete "" araştırma ekibi Ötükene doğru yola çıktı lütfen bekleyiniz"" diyor.",0,0,0,0,0,"So I asked the E-Develte for my sop, and he said, ""The research team is on its way to the bus. Please wait."""
tur_683486b58558391247746078311daa75,"Bu hafta eşi KHK ile ihraç edilip tutuklanan bir kadın, engelli çocuğunu öldürüp intihar etti hiçbir 'hoca' bunu dile getirdi mi hayır. Onların tek gündemi cinsel organlar",1,0,1,1,0,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no."
tur_e9d346e8a5b4da22e03fb9f100c1d518,Bayern tribünlerinde şimdi de lgbti bayrağı gördüm,0,0,0,0,0,I just saw the lgbti flag on the Bayern bleachers.
tur_ce86f704f6e68646af5355b7538f5ad4,"Ensar Vakfı Genel Merkez Genç Ensarın başlatmış olduğu ""BİR BEBEK MUTLULUĞA SEBEB"" diyerek yola çıktığı ""GÜLÜMSETEN EMEK"" projesine Ensar Vakfı Ordu Şubemizin katkısıyla Genç Ensar Ordu olarak kollarımızı sıvadık.",0,0,0,0,0,"The Ensar Foundation General Centre Youth Ensar launched a project called ""SEBEB,"" which was launched by the Youth Ensar Youth Ensar Foundation, with the help of the Ensar Foundation's Army Department, we rolled up our arms as the Young Ensar Army."
tur_42c399d11b6f4cbd84cb690b878425e8,"Laik olmak isteyen araplara tavsiyeler... 1- İmamları, hafızları, alimleri asın. 2- Camileri petrol deposu yapın. 3- Kuran ve namazı yasaklayın. 4- Ezanı ingilizce okuyun. 5- Latin alfabesine geçin. 6- Yahudi şapkası takın. 7- İçki fabrikaları açın. 8- Kadınları soyun.",1,1,1,0,0,"Advices to Arabs who want to be secular... 1- hang the imams, hafizes, scholars. 2-Make the mosques an oil warehouse. 3-Koran and prayer ban. Read 4-Estrian in English. Go to 5-Latin. 6-Jewish hat. Open 7-drink factories."
tur_e04808106d84d4d63f241ac5a6beefa0,@USER @USER Profiline önceden bakmış olsaydım sana cevap bile vermezdim sana ayırıp cvp verdim için zaman dan özür diliyorum dinsiz Bizans kalıntıları,1,1,1,0,0,"If I had looked at the profile before, I wouldn't have answered you. I apologize for the time I took you away and gave you a cvp."
tur_59554431b1dd446284430dd6dc244694,Hayatımı biraz daha gözler önüne sereyim de hep birlikte kafayı yiyek 💪🏽,0,0,0,0,0,Let me show my life a little bit more so we can all go crazy together.
tur_a31828ea2af9d19cae06ff36e9db5b0a,Kimse doğduğunda bir diğerinden daha üstün değil. Kendinizi kaybedip sapkınlığa düşmeyin. Hepimiz her şeyden önce insanız.,0,0,0,0,0,"When one is born, one is no better than the other, don't lose yourself and fall into perversity, we are all human beings above all else."
tur_d4a7fcce63a7fba10fdd50ee17ee80ff,otobüs duraklarında sigara içen insanları uyarıp gerektiğinde tartışmak için #BirNedenimVar sizin gibi pis kokmak istemiyorum. duraklara uyarı yazmayan ve sitesi üzerinden bir türlü şikayet yazılamayan @USER ni kınıyorum,0,0,0,0,0,"I have a reason to warn people who smoke at bus stops and argue when they need to. I don't want to smell like you. I condemn @USER, who doesn't write warnings on stops and can't write complaints over his website."
tur_98cbd2499f394c83350e9f4ac79937af,"Ne hoşçakal dedi ne de elveda, yabancılar gibi bırakıp gitti",0,0,0,0,0,"He didn't say good-bye or say good-bye, left like strangers."
tur_c192d6ac39416da9acce0cb430c4aae1,Bu seviyeye gelmek için kaç canımı yolunu kurban etmeliyim. Pazarlık payı bırak be Sehun #BestFanArmy #iHeartAwards #EXOL @USER,0,0,0,0,0,#BestfanArmy #iHeartAwards #EXOL @USER
tur_a523fca289f793b190f52c37f7dd454e,Zeytin Dalı Harekâtı başarıyla devam ediyor. Etkisiz hale getirilen terörist sayısı 3195.,1,1,1,0,0,"Operation Olive branch continues successfully, the number of terrorists disabled is 3195."
tur_f4b2e797fa6bf60f20521bc7cd16edfd,"Afrin harekatı, tümüyle ""dünya terörizmle savaş"" tarihine geçecek, yüksek kalitede strateji ve taktikler içeren, savaşçıyı ve mazlum halkı riske sokmayan özel örnek bir savaştır. Bu orduya bu yüzden, Mehmetçik diyorlar!.. #ZeytinDalıHarekatı",0,0,0,0,0,"The Afrin movement is a special example of a war that will go on in the history of ""the world war on terrorism,"" which includes high-quality strategies and tactics, which does not put the warrior and the oppressed public at risk. That's why they call this army Mehmetchik!"
tur_b985bbe6ce96e32ea882166a595f2954,"TSK: Afrin'den acı haber: 1 asker şehit, 1 asker yaralı. Şehidimize Allah'tan Rahmet, Yaralanan Askerimize acil şifalar diliyoruz. #VatanSağolsun",0,0,0,0,0,"TSK: Painful news from Afrin: 1 soldier lost, 1 soldier wounded. We wish God's mercy to our martyr, an immediate healing to our wounded soldier."
tur_4b3094408733e28940a4c95aec7f54e4,@USER Vekilim çok güzel söylediniz ağzınıza sağlık bundan sonra hep böyle olacak onlarda hizaya gelecekler ALLAHCC izni ile insaALLAH 🇹🇷🇹🇷 Büyük TÜRKİYE için el ele 🇹🇷🇹🇷🇹🇷hep birlikte 🇹🇷,1,0,1,0,0,@USER You said so beautifully to your mouth then it'll be like this all the time and they'll fall in line with the permission of GodCC to do the work of God willing to join hands for the great country.
tur_dea69e004f2c1481527a8c095fe235b3,"@USER Yorumlara bakıyorum bir kadın çıkıp siz ne diyorsunuz dememiş,Kadınları bu kadar alçaltıp İslam adına konuştuğunu sanmak ne büyük gaflet .Allah adaletsiz’mi haşa.Bir dininiz var o din islam değil emin olun",0,0,1,1,0,"I look at @USER Comments and a woman doesn't say what you're saying, what a fool you think you're talking to women in the name of Islam. God is unfair. You have a religion that's not Islam."
tur_67f603d0cf96be3974d3d90f2fa8f96a,Unluler ve gonulluler bayrak yarısında Kazanan Funda ve Anila galibiyetler islenmedigi gibi Ümit ve Semaya da mağlubiyetler islenmemis. Sıralamanın degismesi gerekiyor! #Survivor2018 @USER #survivorpanorama #AnilBerkBaki #FundaAlkayis,0,0,0,0,0,"The Unlular and the Gonulans won in half the flag, and the Anila winners didn't take place, and Hope and Seima didn't. The ranking has to change."
tur_a121cf075e16e15ceb10c558cf1aad79,"İstiklal Caddesi'ne üç ay önce döşenen taşlar bu kez de yerinden oynamış. Yine eski hamam eski taşş!.. İnşaat yalnızca parayla, kayırmayla, malzemeyle değil, akıl ve bilgiyle yapılır. Malzeme seçimi de uygulama da bilgi ister. Bu kez de yine eksik olan, uzmanlık ve bilgidir.",0,0,0,0,0,"The stones that were laid on Istiklal Street three months ago have moved this time, and the old bath is the old one! Construction is done not only by money, by favor, by material, but also by mind and knowledge. The choice of materials requires knowledge. This time again, it is the expertise and knowledge that is missing."
tur_98124cbaccc89c5e188cfb583d1ae917,@USER Bu sefer Almanya’ya gidecek gibiyim. 1 yürocudan kararan bilekliklerden alırım 3 yüroya 😂😂😂😂,0,0,0,0,0,@USER I feel like I'm going to Germany this time. I'll take the blackened wristbands from 1 to 3 people.
tur_cb8193ac444d427a2cb7c44ee29ab934,Zenginin uçağı düşer; iyi oldu derler Fakir inşaattan düşer; banane derler Asker şehit olur; ne mutlu ona derler Madenci göçükte ölür; fıtrat derler Kadın dayaktan ölür; kaşındı derler Zıt görüşlü biri ölür; hain derler Çocuk ihmalden ölür; kader derler. Demeye devam edecekler..,1,0,0,0,0,"The rich man's plane falls; they say it's good; the poor man falls from the building; and they say to me, ""Happy is the soldier who dies in the cave; they say the miner dies in the cave; the woman dies in the cave; they say the woman has an itch; the opposite man dies; the child dies; they say, ""The child dies in neglect."" They say, ""The fate."""
tur_09c9a56fea62a287e5b566600c0a0ab1,"Hüdaparlılar Kürtçe afiş asmışlar; Peşi İnsane - Önce İnsan Eweli Adalete - Öncelik Adalet Türkçe ve Arapça kelimelerden oluşan Kürtçe afiş! Kürtçe diye bir dil yok. Bu bölgedeki insanların konuştuğu Türkçe-Arapça-Farsça karışımı bir dil oluşmuş, buna Kürtçe denilmiştir.",1,1,0,0,0,"The Hudaparians have put up a Kurdish poster; Peşi Mane - First Human Eweli Justice - First Justice is a Kurdish poster consisting of Turkish and Arabic words! There is no Kurdish language. A Turkish-Arabic-Fars language is formed in this region, which is called Kurdish."
tur_249c1744d33381bbed17daa16e0d23c3,@USER Siz daha savunduğunuz şeyi bilmiyorsunuz neyin devletini kuruyorsunuz.Gerçek kürtlerle aynı şehirde yaşıyorum onların öyle bir derdi yok..Hepsi Türkiyeyi çok seviyor sizin gibi ermeni tohumu değil gerçek kürtler..,1,1,0,0,0,@USER You don't know what you're defending yet. I live in the same city as the real Kurds. They all love Turkey very much.
tur_f3869c4829a2e1bc0487f6bf0fc4e842,"Aziz yıldırımı savunmak için düğmeye basılmış. Yeşil, kırmızı, sarı vs. tüm lgbt renkleriyle savunuyorlar.",0,0,0,1,1,"The button was pressed to defend the saint lightning, and they're defending it with all the colors of green, red, yellow, etc."
tur_3233564f16c0d30d16d7f4820ef2f91a,DECCALİYET RİVAYETE GÖRE DECCALİYETTEN ZARAR GÖRMEYEN KİMSE KALMAYACAK ÇÜNKÜ ALLAHU ALEM MÜSLÜMANLAR KURTULUŞU İMANDA DEĞİL SİYASETTE ARAMALARINDAN BÖYLE BİR CEZAYI MUSTAHAPLAR BELKİ ÜLKEDEKİ BÜTÜN CEMAAT VE TARİKATLAR KAPATILIP MÜLKLERİNE ÇÖKÜLECEK TEDBİRİNİZİ ALIN,1,0,1,0,0,"Because of their search for a body in the country, there's no one who's going to be able to stay, because of the fact that they've been looking for it, there's no one who's going to be able to save it, there's no one who's going to be able to save it, there's no one who's going to be able to protect it, because they're going to protect it."
tur_3e20b71d7a99ce47449f0eb9df4e6c31,@USER Boğaziçi Üniversitesin de ki O Teröristler Bundan Önceki Bütün Seçimlerde Olduğu Gibi Bu Seçimlerde de Oylarını @USER ye verecekler Bizim Kaybımız Yok Bu Hesap Sizin Hanenize Artı Olarak Yazılsın OHAL den bunun icin Rahatsizsin,1,0,0,0,0,"== sync, corrected by elderman == @elder_man"
tur_97a0fb95ccec6f417e50779c46fa1fcf,Ya çerkezli degilim siirtliyim niye beni cerkezlilere benzetirler ?,0,0,0,0,0,Why would they make me look like a cyclic?
tur_dc2889d3b8b54f384fdfd7f572b735dd,Hizmet İş Sendikası Çorum Şube Başkanlığımızın 1. Olağan Genel Kurulundayız. Hayırlara vesile olsun.,0,0,0,0,0,We're on the 1st General Assembly of our Department of Service Trade Union Corporate.
tur_c541f4264ace579b3c2463d3430a4c00,@USER Sorgulayan gençlikten kimseye zarar gelmez. Sorgulamazsan doğruyu bulamazsın Din bezirganlarının yeni nesile yetersiz gelmesi kaçınılmaz.,0,0,1,0,0,"@USER Inquisitive youth can't hurt anyone. If you don't question it, you can't find the truth. It's inevitable that the religious zealots will be inadequate to a new generation."
tur_80bc65f89b08864d88de74199e48597d,@USER Bu tarikatların cemaatlerin saçmalamalarını gördükçe hepsinden soğudum.,0,0,0,0,0,"The more I saw these cults' nonsense, the colder I got from them all."
tur_a7536f40e2688c68e9716ea6cdbba574,"Er***:""FETÖ'cüleri şikayet edin"" diyeli birkaç ay, saldırganın, sevmediği ve çoğunun FETÖ ile alakasız olduğu hocaları FETÖ'cü diye suçladığı bazılarını ihraç ettiği, ihraç ettiremediğini öldürdüğü anlaşılalı birkaç saat oldu",1,0,1,0,0,It has been several months since it was discovered that the attacker had discharged some of the teachers whom he did not like and most of them had nothing to do with.
tur_c1c26f3b895c40ac57786659cc0ad34d,Bu ülke liberallere ve pkkye iyi sabretti.,1,1,0,0,0,This country has been patient with liberals and pkkye.
tur_e0ef16a5180f131cc5327e3453606cfd,"'İntiharlar, artan KHK'lı kalp krizlerinden sonra bir de ihbar edenlerin işlediği silahlı eylemler dönemine giriyoruz...'",0,0,0,0,0,'We're entering the period of armed acts committed by those who report suicides after increased KHK heart attacks...'
tur_49dc8b77b069e5de9090470a7f67142c,güçlülüğün aq keşke ben de güçsüz olsaydım,0,0,0,0,0,I wish I was weak.
tur_3f6184880f99c243cd2c25d01c1f49dd,Si**cem özel peçetenizi pedinizi doğal bi olay diye var ya ar damarı falan kalmadı iyi o zaman herkes anadan üryan doğdu çıplaklık da doğal hadi herkes çıplak gezsin neden utanıyorsunuz azıcık haddinizi bilin,0,0,0,1,0,"Your fucking special napkin is a natural thing, so there's no vein left, so everybody's born naked and naked, so let's see why everyone's embarrassed, just a little bit of modesty."
tur_9661c2e6fd73a29e8c0710fddcda4b36,"Esad ""Heyet gelsin araştırsın"" dedikten sonra dünyanın en duyarlı ve insancıl ülkesi ABD apartopar Suriye'ye saldırdı. Ters açıdan bakış; Trump hakkında peşpeşe yolsuzluk davaları açıldı ve ABD apartopar Suriye'ye saldırdı.",1,1,0,0,0,"After Assad said, ""Let the delegation investigate,"" the most sensitive and humane country in the world attacked the U.S. uppertopar Syria, from the opposite point of view, corruption cases have been filed against Trump and the United States has attacked Syria."
tur_a6ab0fb7f81f00cf2e21c53023df196f,@USER Tanka karşı ikili mücadeleyi kazanan güvenlik görevlisine karşı haydi haydi kazanır :-),0,0,0,0,0,"@USER against the double-fighting security guard, let's go win:-)"
tur_4c55c11b90412bc1f3294104072e45c3,"""Sürekli her şeyi eleştirip isyan ediyosun"" yazmış napayım birader ""yarabbi şükür"" diye tweet mi atayım ben bu siteyi mutsuzken kullanıyorum bişey beni darlayınca günlük gibi yazıyorum buraya",0,0,0,0,0,"""You criticize and rebel all the time."" What do you want me to do, tweet, ""Thank God""? I'm using this site when I'm unhappy, and I write it down like it's a diary."
tur_2f0319a48cbe1f1f07e9ef71646832ea,"Tüm yetkisi elinde olan, tek başına kanun çıkartabilen bir hükümetin #ErkenSeçim e gitmesi, “ben artık yapamıyorum, beceremiyorum, yönetemiyorum” demektir. AKP artık tükenmiştir. Türkiye 24 Haziran’da bu tükenmiş ve bitik siyasi kadavradan kurtulacaktır...",1,0,0,0,0,"It means that a government that has all its authority, who can make law on its own, can go to #Early elections, I can't do it anymore, I can't do it, I can't manage it. The AKP is finished. Turkey will get rid of this exhausted political cadaver on June 24th."
